id,business_description,domain_suggestions,business_type,complexity,is_edge_case,num_suggestions,keywords,city,instruction_format,edge_case_category
767,financial consulting firm in community,"['solutionsworks.net', 'advisoryexpertsconsulting.com', 'localfirm.com']",consulting_firm,medium,False,3,"['financial', 'consulting', 'firm', 'community']",Nashville,"Generate domain name suggestions for the following business:

Business: financial consulting firm in community

Domain suggestions:
- solutionsworks.net
- advisoryexpertsconsulting.com
- localfirm.com",
467,affordable photography studio offering newborn services in the financial district area of Phoenix,"['affordablephoenixphoto.com', 'districtlensfinancial.net', 'smartcrea.com', 'picturelens.com', 'creativecaptureoffering.com', 'photographystudioplus.com', 'phoenixaffordable.com']",photography_studio,complex,False,7,"['affordable', 'photography', 'studio', 'offering', 'newborn', 'services', 'financial', 'district', 'phoenix']",Phoenix,"Generate domain name suggestions for the following business:

Business: affordable photography studio offering newborn services in the financial district area of Phoenix

Domain suggestions:
- affordablephoenixphoto.com
- districtlensfinancial.net
- smartcrea.com
- picturelens.com
- creativecaptureoffering.com
- photographystudioplus.com
- phoenixaffordable.com",
327,"We are a trusted accounting firm in Philadelphia specializing in corporate, known for our professional and friendly approach","['accountingfirmlab.net', 'trusteworks.com', 'bookstrusted.com', 'placefirm.net', 'trustworks.com', 'philadelphiatrus.com', 'approachhub.com']",accounting_firm,complex,False,7,"['trusted', 'accounting', 'firm', 'philadelphia', 'specializing', 'corporate', 'known', 'professional', 'friendly', 'approach']",Philadelphia,"Generate domain name suggestions for the following business:

Business: We are a trusted accounting firm in Philadelphia specializing in corporate, known for our professional and friendly approach

Domain suggestions:
- accountingfirmlab.net
- trusteworks.com
- bookstrusted.com
- placefirm.net
- trustworks.com
- philadelphiatrus.com
- approachhub.com",
320,local cleaning service offering deep cleaning services,"['primelocal.com', 'easydeep.co', 'cleansolutions.com', 'cleaningplus.net', 'jacksonvilledeep.com', 'eliteserv.com', 'cleancleaningservice.com']",cleaning_service,medium,False,7,"['local', 'cleaning', 'service', 'offering', 'deep', 'cleaning', 'services']",Jacksonville,"Generate domain name suggestions for the following business:

Business: local cleaning service offering deep cleaning services

Domain suggestions:
- primelocal.com
- easydeep.co
- cleansolutions.com
- cleaningplus.net
- jacksonvilledeep.com
- eliteserv.com
- cleancleaningservice.com",
838,bookstore specializing in used books,"['literaturebookstorespecializing.com', 'bookstoreused.com', 'bookstoreservice.com', 'specializingliterature.net', 'readliterature.com']",bookstore,medium,False,5,"['bookstore', 'specializing', 'used', 'books']",Indianapolis,"Generate domain name suggestions for the following business:

Business: bookstore specializing in used books

Domain suggestions:
- literaturebookstorespecializing.com
- bookstoreused.com
- bookstoreservice.com
- specializingliterature.net
- readliterature.com",
562,quality auto repair offering foreign cars services in the waterfront area of Charlotte,"['carautorepair.com', 'worksrepa.co', 'charlotteauto.com', 'autoco.com', 'carscharlottewaterfront.com', 'zonecharlotte.com']",auto_repair,complex,False,6,"['quality', 'auto', 'repair', 'offering', 'foreign', 'cars', 'services', 'waterfront', 'charlotte']",Charlotte,"Generate domain name suggestions for the following business:

Business: quality auto repair offering foreign cars services in the waterfront area of Charlotte

Domain suggestions:
- carautorepair.com
- worksrepa.co
- charlotteauto.com
- autoco.com
- carscharlottewaterfront.com
- zonecharlotte.com",
edge_16,"Established cleaning service offering premium commercial services, expert residential solutions, and specialized eco-friendly consulting for businesses and individuals throughout San Antonio and surrounding areas, with a dedicated team of professionals committed to delivering exceptional results and exceeding customer expectations","['established.com', 'establishedpro.com', 'bestestablished.com']",cleaning_service,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: Established cleaning service offering premium commercial services, expert residential solutions, and specialized eco-friendly consulting for businesses and individuals throughout San Antonio and surrounding areas, with a dedicated team of professionals committed to delivering exceptional results and exceeding customer expectations

Domain suggestions:
- established.com
- establishedpro.com
- bestestablished.com",excessive_descriptions
714,cybersecurity tech startup in residential area,"['expressdigital.net', 'innov92.com', 'cybersecurityresidentialstartup.com', 'columbusinnovation.net', 'digitalcloud.com', 'platformdata.com']",tech_startup,medium,False,6,"['cybersecurity', 'tech', 'startup', 'residential']",Columbus,"Generate domain name suggestions for the following business:

Business: cybersecurity tech startup in residential area

Domain suggestions:
- expressdigital.net
- innov92.com
- cybersecurityresidentialstartup.com
- columbusinnovation.net
- digitalcloud.com
- platformdata.com",
417,convenient marketing agency offering creative services in the riverside area of San Diego,"['offeringsandiego.com', 'conveplus.com', 'mar.com', 'marke82.com', 'diegodigitalriverside.com', 'servicessandiego.com', 'diegomarketing.net']",marketing_agency,complex,False,7,"['convenient', 'marketing', 'agency', 'offering', 'creative', 'services', 'riverside', 'san', 'diego']",San Diego,"Generate domain name suggestions for the following business:

Business: convenient marketing agency offering creative services in the riverside area of San Diego

Domain suggestions:
- offeringsandiego.com
- conveplus.com
- mar.com
- marke82.com
- diegodigitalriverside.com
- servicessandiego.com
- diegomarketing.net",
631,veterinary clinic specializing in mobile,"['primemobile.com', 'carepetspecializing.com', 'veterinaryclinicspecializing.com', 'veterinaryclinicpro.net', 'specializingvet.com']",veterinary_clinic,medium,False,5,"['veterinary', 'clinic', 'specializing', 'mobile']",Fort Worth,"Generate domain name suggestions for the following business:

Business: veterinary clinic specializing in mobile

Domain suggestions:
- primemobile.com
- carepetspecializing.com
- veterinaryclinicspecializing.com
- veterinaryclinicpro.net
- specializingvet.com",
48,local marketing agency offering social media services,"['placebran.com', 'charlotteagency.net', 'brandservicesoffering.com', 'charlotteoffering.com', 'creativeagencymedia.org']",marketing_agency,medium,False,5,"['local', 'marketing', 'agency', 'offering', 'social', 'media', 'services']",Charlotte,"Generate domain name suggestions for the following business:

Business: local marketing agency offering social media services

Domain suggestions:
- placebran.com
- charlotteagency.net
- brandservicesoffering.com
- charlotteoffering.com
- creativeagencymedia.org",
102,quality photography studio offering wedding services in the residential area area of San Antonio,"['cr3ati.com', 'photographystudioplace.com', 'beststudio.net', 'anton.com', 'serv36.com']",photography_studio,complex,False,5,"['quality', 'photography', 'studio', 'offering', 'wedding', 'services', 'residential', 'san', 'antonio']",San Antonio,"Generate domain name suggestions for the following business:

Business: quality photography studio offering wedding services in the residential area area of San Antonio

Domain suggestions:
- cr3ati.com
- photographystudioplace.com
- beststudio.net
- anton.com
- serv36.com",
775,local auto repair offering collision services,"['offe.com', 'servicio.com', 'localsanjose.com']",auto_repair,medium,False,3,"['local', 'auto', 'repair', 'offering', 'collision', 'services']",San Jose,"Generate domain name suggestions for the following business:

Business: local auto repair offering collision services

Domain suggestions:
- offe.com
- servicio.com
- localsanjose.com",
692,"locally-owned financial consulting firm located in suburban, Seattle, known for our professional and friendly approach","['strategyadvisory.com', 'professionalstrategybusiness.net', 'seattlecons.net', 'expertly.com']",consulting_firm,complex,False,4,"['locally', 'owned', 'financial', 'consulting', 'firm', 'suburban', 'seattle', 'known', 'professional', 'friendly', 'approach']",Seattle,"Generate domain name suggestions for the following business:

Business: locally-owned financial consulting firm located in suburban, Seattle, known for our professional and friendly approach

Domain suggestions:
- strategyadvisory.com
- professionalstrategybusiness.net
- seattlecons.net
- expertly.com",
451,contemporary art gallery in hillside,"['247gallery.com', 'creativetop.com', 'gallzone.com', 'hillsidecreative.com', 'contemporaryartgallery.com', 'conthub.com']",art_gallery,medium,False,6,"['contemporary', 'art', 'gallery', 'hillside']",Baltimore,"Generate domain name suggestions for the following business:

Business: contemporary art gallery in hillside

Domain suggestions:
- 247gallery.com
- creativetop.com
- gallzone.com
- hillsidecreative.com
- contemporaryartgallery.com
- conthub.com",
460,local roaster coffee shop in Nashville,"['morningroastershop.com', 'roast50.com', 'brewroastbean.com', 'coffeenashville.com', 'brewnashville.com']",coffee_shop,medium,False,5,"['local', 'roaster', 'coffee', 'shop', 'nashville']",Nashville,"Generate domain name suggestions for the following business:

Business: local roaster coffee shop in Nashville

Domain suggestions:
- morningroastershop.com
- roast50.com
- brewroastbean.com
- coffeenashville.com
- brewnashville.com",
10,orthodontics dental practice in Washington DC,"['washingtondcwashington.com', 'smileplus.com', 'smile247.com', 'smilewashingtonoral.com', 'washingtondcteeth.com', 'teethlab.com', 'orthodonticssmile.com']",dental_practice,medium,False,7,"['orthodontics', 'dental', 'practice', 'washington']",Washington DC,"Generate domain name suggestions for the following business:

Business: orthodontics dental practice in Washington DC

Domain suggestions:
- washingtondcwashington.com
- smileplus.com
- smile247.com
- smilewashingtonoral.com
- washingtondcteeth.com
- teethlab.com
- orthodonticssmile.com",
303,accounting firm,"['firmlab.net', 'taxfinancial.com', 'topfirm.com', 'expressaccounting.com']",accounting_firm,simple,False,4,"['accounting', 'firm']",,"Generate domain name suggestions for the following business:

Business: accounting firm

Domain suggestions:
- firmlab.net
- taxfinancial.com
- topfirm.com
- expressaccounting.com",
809,law firm,"['counse24.com', 'lawfirmexpert.com', 'rights41.net']",law_firm,simple,False,3,"['law', 'firm']",,"Generate domain name suggestions for the following business:

Business: law firm

Domain suggestions:
- counse24.com
- lawfirmexpert.com
- rights41.net",
60,local auto repair offering foreign cars services,"['bestforeign.com', 'autorepairlab.com', 'local.io', 'cars94.com', 'servicesrepair.com', 'quickservi.com', 'losangelesauto.com']",auto_repair,medium,False,7,"['local', 'auto', 'repair', 'offering', 'foreign', 'cars', 'services']",Los Angeles,"Generate domain name suggestions for the following business:

Business: local auto repair offering foreign cars services

Domain suggestions:
- bestforeign.com
- autorepairlab.com
- local.io
- cars94.com
- servicesrepair.com
- quickservi.com
- losangelesauto.com",
